x,y,Distance
62.248,55.534,44.242
3.017,116.013,90.770
83.624,183.445,93.657
41.604,184.736,106.370
39.183,24.933,82.551
139.856,55.002,60.931
176.168,83.212,86.454
164.631,18.114,103.637
42.549,44.301,65.868
184.116,122.839,99.696
15.802,77.284,75.262
23.671,163.395,98.911
-4.813,98.646,95.188
43.248,103.802,48.728
115.007,0.271,93.157
4.996,119.788,90.054
83.996,143.005,53.338
143.550,83.521,53.960
155.664,42.489,81.066
139.073,35.087,73.660
104.707,61.686,31.917
164.944,140.749,90.523
99.752,75.006,17.899
97.716,184.448,94.760
75.039,20.625,70.970
43.299,96.243,47.098
184.197,82.718,94.497
176.362,63.430,90.375
124.746,98.428,35.771
15.102,81.006,75.418
24.301,42.549,81.030
164.985,0.382,116.866
184.775,21.482,116.966
144.999,79.915,55.935
158.257,-4.686,116.738
78.151,95.354,12.984
144.951,-0.696,106.057
-4.336,162.490,118.954
136.583,176.350,98.119
55.532,177.756,94.272
62.577,84.285,27.995
96.780,183.825,94.067
137.161,115.884,53.812
20.162,95.003,69.999
-1.908,104.622,93.045
103.814,123.234,35.994
4.638,41.867,97.983
19.947,95.000,70.212
75.044,99.337,17.613
176.101,83.130,86.393
75.497,177.827,89.009
162.677,135.777,85.905
135.074,80.858,46.011
80.233,15.005,75.629
100.555,115.031,27.169
184.146,17.205,119.023
157.900,95.462,68.138
79.989,115.000,26.919
3.410,96.343,86.804
142.039,115.435,57.937
75.627,177.576,88.741
161.983,175.410,111.707
163.693,-3.371,118.963
122.726,164.192,81.093
100.007,75.000,18.045
56.768,156.185,74.048
57.550,135.641,55.987
124.774,121.487,46.922
178.661,24.817,110.061
181.731,144.691,106.811
23.964,83.047,66.383
175.952,17.065,112.743
123.538,56.467,47.442
35.018,59.574,62.825
64.734,61.610,37.996
135.868,182.815,103.535
135.963,62.950,53.350
-1.283,15.168,118.024
178.998,15.101,116.337
35.170,1.293,104.278
42.954,4.034,97.992
35.008,140.281,74.498
175.007,140.264,98.769
23.880,176.846,109.138
23.983,176.977,109.180
43.095,83.927,47.279
104.575,57.983,35.190
62.844,115.887,37.502
4.990,99.681,85.541
104.996,160.196,71.780
3.909,76.883,87.067
179.863,55.002,96.456
157.588,104.380,69.117
155.408,78.021,66.515
17.411,175.723,112.313
39.959,175.000,98.624
21.744,44.686,81.915
177.507,-4.334,128.687
84.325,82.508,9.390
164.979,119.546,80.606
58.892,115.124,39.970
144.649,138.160,72.853
41.540,4.757,98.049
18.326,124.711,79.619
84.998,20.135,70.047
37.961,135.434,69.066
35.211,138.562,73.196
35.810,117.272,60.648
102.108,135.466,47.052
144.571,162.026,90.373
42.763,75.833,49.299
16.767,116.186,77.755
84.465,62.251,28.296
24.897,58.989,72.097
4.659,178.185,122.702
117.401,175.729,90.003
4.851,101.213,85.866
140.327,24.989,82.228
184.760,58.470,99.887
64.370,-2.430,95.917
81.716,64.696,26.623
-2.589,184.277,132.124
124.678,18.235,79.716
4.972,60.530,89.974
155.066,180.807,111.719
64.207,37.297,58.671
35.390,161.935,90.302
35.432,77.966,55.862
24.079,62.892,71.262
143.846,176.805,102.156
44.596,18.031,85.088
36.484,143.555,75.695
184.972,140.531,107.592
120.096,44.999,54.150
179.976,25.000,111.016
77.569,84.369,13.631
0.701,115.049,92.727
1.220,-4.849,129.906
1.824,84.656,88.320
125.000,59.943,46.151
24.009,-2.989,114.018
104.511,122.156,35.283
120.143,104.998,33.682
40.117,175.001,98.545
3.207,16.164,113.940
44.923,180.873,101.428
104.722,141.643,53.702
35.073,100.849,55.970
18.091,115.379,76.237
123.130,23.899,73.950
35.006,179.748,105.244
0.351,4.988,123.537
82.321,164.429,74.818
158.350,124.720,76.677
118.038,35.401,61.389
155.285,21.663,94.525
135.096,119.023,53.642
179.884,84.999,90.041
43.124,16.096,87.510
55.450,182.074,98.332
55.263,41.602,59.566
58.652,15.185,81.113
116.568,136.364,53.443
24.740,121.590,72.485
84.687,118.260,28.748
142.299,184.440,107.960
1.485,84.774,88.651
38.565,164.790,90.756
164.796,118.586,80.088
175.267,81.612,85.697
155.153,138.772,81.398
120.712,175.051,90.429
180.077,135.001,100.707
104.745,118.424,32.026
115.231,41.501,54.681
24.848,61.222,71.209
-3.832,123.212,99.518
56.677,76.264,36.027
-4.136,142.809,107.919
95.849,22.787,67.472
157.055,95.959,67.337
95.715,37.423,52.893
160.100,84.999,70.297
1.789,15.331,115.560
97.139,15.900,74.449
21.813,35.340,87.379
16.849,143.882,90.836
35.988,97.016,54.447
2.239,155.530,109.509
24.312,102.531,66.854
55.224,78.521,36.606
143.438,83.630,53.835
77.149,-4.107,94.982
101.230,84.846,12.375
155.765,82.657,66.192
17.720,155.550,97.560
57.910,-4.542,99.838
184.724,1.638,129.556
158.612,144.803,87.824
183.412,63.654,97.075
63.591,76.521,29.636
4.395,162.385,112.090
35.437,82.045,55.122
3.571,83.500,86.655
41.884,84.631,48.396
83.323,163.736,74.032
75.948,37.071,54.762
99.303,24.951,65.717
22.444,184.362,116.037
103.755,136.698,48.683
58.293,124.699,46.989
35.022,-0.470,105.859
135.086,159.076,82.494
22.640,15.754,100.239
177.836,135.492,98.932
35.150,181.215,106.423
122.005,155.420,72.834
137.912,124.543,59.078
83.052,76.039,15.590
156.558,163.627,99.261
75.701,-2.552,93.652
101.389,84.803,12.537
37.078,104.057,54.739
136.174,16.781,86.575
120.584,75.034,34.067
142.086,104.544,54.095
135.586,37.651,69.430
124.458,162.264,80.063
3.148,143.884,102.192
64.961,60.626,38.589
81.405,24.799,65.767
58.733,64.837,40.123
55.000,99.966,36.373
184.810,178.634,129.799
136.036,43.048,65.772
36.142,36.820,75.679
77.037,155.973,67.227
115.020,159.553,73.919
161.797,64.666,76.155
64.854,121.199,40.057
115.570,82.319,26.718
79.402,4.964,85.695
18.643,104.812,72.859
4.191,122.726,91.819
63.864,56.827,42.224
155.708,17.435,97.909
175.036,40.595,98.364
63.531,-3.540,97.212
77.732,104.456,18.945
95.385,101.925,13.089
124.264,-2.611,98.756
-3.267,76.215,94.262
63.433,143.635,59.843
75.080,139.111,51.319
64.569,22.030,72.569
84.274,177.405,87.587
184.637,81.871,95.004
124.113,182.844,98.915
120.245,35.006,62.774
155.087,180.931,111.832
95.195,161.384,71.570
159.220,24.939,95.013
59.387,144.962,62.900
24.643,141.856,83.414
161.574,4.746,111.330
55.434,162.037,79.890
38.403,184.738,107.865
64.604,38.049,57.821
4.765,61.515,89.853
100.539,75.029,18.322
35.425,77.983,55.865
98.011,124.588,35.504
4.938,99.217,85.541
104.972,179.469,90.712
44.734,118.391,53.415
22.216,4.482,109.115
-2.735,44.185,103.420
164.090,142.876,91.036
0.515,15.027,116.730
81.663,95.285,9.853
-0.602,4.964,124.247
155.113,181.057,111.949
24.095,2.868,109.241
84.432,122.315,32.784
124.196,2.719,93.752
4.976,120.486,90.305
42.630,55.747,58.444
102.864,115.901,28.925
44.245,122.642,56.188
36.847,23.881,84.826
18.648,115.186,75.648
44.853,161.205,84.299
36.614,143.679,75.691
176.184,96.769,86.468
104.977,140.483,52.659
180.735,164.946,117.696
120.668,164.955,80.990
43.068,63.948,53.664
185.000,139.937,107.339
1.434,24.790,109.971
16.362,83.430,73.913
15.380,1.913,115.435
162.526,144.315,90.622
57.065,155.952,73.706
4.083,137.113,97.969
58.006,155.415,72.808
79.394,144.963,55.970
22.665,135.770,81.400
40.081,155.001,81.943
64.466,137.751,54.137
175.800,142.713,100.713
79.035,84.906,12.076
102.043,24.563,66.543
162.064,164.554,103.700
95.083,80.906,10.430
163.630,63.438,78.294
175.060,100.773,85.757
17.847,175.487,111.852
121.534,-4.759,99.878
139.346,155.043,81.651
55.564,137.692,58.811
17.792,164.486,103.725
184.345,117.526,98.295
184.942,120.756,99.816
-3.846,123.195,99.525
75.045,60.666,32.922
138.100,75.375,50.293
161.422,155.206,96.721
155.821,17.255,98.118
15.016,60.403,80.598
-4.562,2.047,129.131
103.105,63.919,29.200
143.584,43.487,70.972
36.002,3.003,102.386
135.008,60.275,53.955
42.868,95.904,47.482
4.985,79.607,85.631
55.442,122.056,47.120
104.986,100.370,18.237
95.056,159.254,69.436
76.780,3.825,87.184
15.000,39.940,90.158
103.656,56.589,36.104
78.857,24.868,66.079
144.215,82.689,54.725
24.310,62.534,71.185
63.052,136.039,53.334
55.395,181.948,98.234
164.228,42.670,88.051
44.327,22.506,81.489
136.546,96.385,46.999
36.445,43.516,70.903
158.402,44.738,82.039
41.855,175.357,97.986
83.953,-3.062,93.261
135.006,59.750,54.245
117.958,115.436,37.808
116.805,123.846,43.184
63.867,76.831,29.249
97.367,175.750,86.063
104.044,62.940,30.499
181.654,184.719,131.813
115.665,77.508,28.562
1.797,115.334,91.750
43.865,176.828,98.312
116.672,136.269,53.412
75.015,159.619,71.206
15.366,178.123,115.467
115.281,21.652,72.883
75.362,181.867,93.020
-4.606,21.945,116.529
61.457,-4.783,98.986
-1.882,35.368,106.883
19.777,35.005,89.183
35.002,140.140,74.407
16.216,116.731,78.458
21.824,124.655,76.461
55.412,61.987,44.498
104.081,182.889,93.950
158.473,144.761,87.690
137.595,75.617,49.739
-3.638,143.430,107.791
43.429,183.639,104.569
43.525,76.454,48.392
61.850,55.355,44.632
103.319,23.740,67.593
76.806,16.153,75.017
64.859,161.178,75.477
22.579,75.717,68.900
4.941,60.767,89.926
62.551,64.300,37.591
-0.706,44.950,101.262
18.207,95.333,71.972
163.808,43.240,87.391
124.939,40.776,60.378
62.004,135.419,53.341
95.381,21.913,68.304
83.388,76.323,15.187
82.683,4.219,86.095
63.316,56.258,43.010
182.756,24.172,113.759
64.923,-0.873,94.268
145.000,0.039,105.455
156.449,63.520,71.549
138.955,44.890,66.586
18.758,135.157,84.330
124.041,82.945,34.783
21.410,144.797,87.775
135.846,102.783,47.611
135.148,78.794,46.536
144.708,141.684,75.271
16.961,23.970,98.450
144.264,97.388,54.782
176.228,16.717,113.179
138.867,64.870,54.968
82.839,44.116,46.441
184.596,118.030,98.678
59.424,124.967,46.434
17.791,24.486,97.489
175.623,22.418,109.098
37.122,124.089,62.896
-1.509,104.767,92.675
139.535,95.022,49.807
55.184,58.658,46.835
75.226,-1.487,92.673
16.228,136.718,87.303
137.046,44.034,65.789
96.911,183.932,94.183
36.029,3.038,102.343
104.890,-1.045,92.261
81.010,15.103,75.436
178.990,184.897,130.104
95.467,182.110,92.270
78.059,15.392,75.558
184.761,101.528,95.477
40.902,155.082,81.511
155.565,17.691,97.623
43.611,176.542,98.179
44.620,18.087,85.028
175.066,140.809,99.099
118.152,44.646,53.394
95.159,161.249,71.433
97.154,144.111,54.581
75.692,182.537,93.630
85.000,60.022,30.393
79.901,75.001,18.075
64.479,157.777,72.413
3.415,156.348,109.066
44.715,121.665,55.241
41.837,55.350,59.320
83.260,76.209,15.345
135.960,17.054,86.231
183.661,3.406,127.573
20.955,84.908,69.215
182.711,124.201,98.834
-4.633,118.120,98.704
64.576,82.014,26.632
144.483,22.214,86.982
75.367,78.121,18.836
64.728,161.628,75.946
96.403,116.527,27.289
55.019,20.432,77.863
82.961,15.971,74.365
3.910,163.116,112.933
175.209,58.568,90.840
64.867,38.855,56.982
78.087,164.619,75.558
179.494,175.026,123.455
81.453,84.784,9.999
4.388,162.397,112.103
136.224,103.277,48.109
164.835,101.273,75.697
-0.813,55.067,97.285
1.685,104.707,89.512
-1.652,15.281,118.238
95.639,162.446,72.663
162.654,155.762,98.007
21.680,35.291,87.514
82.084,75.455,16.554
184.978,120.469,99.762
121.380,64.806,40.259
158.908,155.121,94.821
84.986,20.379,69.804
115.182,141.336,57.184
23.883,183.150,114.216
4.151,42.787,97.961
4.392,157.610,109.070
175.000,19.967,110.151
84.997,59.836,30.577
84.975,-0.497,90.640
176.991,63.993,90.814
181.611,144.733,106.730
55.083,139.095,60.232
16.427,76.502,74.783
44.961,-0.620,101.191
122.739,55.817,47.348
61.702,-4.702,98.838
142.382,104.396,54.341
95.878,22.830,67.432
58.070,175.388,91.152
175.616,82.405,85.971
81.793,124.667,35.618
175.460,117.905,89.917
55.553,42.285,58.842
121.534,84.759,31.986
-0.114,64.999,93.501
99.745,4.993,85.569
35.039,60.626,62.304
96.042,143.055,53.396
116.110,-3.141,96.740
37.594,175.617,100.370
24.992,99.719,65.712
18.300,44.702,84.797
81.410,-4.797,95.188
179.315,115.047,92.778
155.092,60.955,71.296
83.310,163.748,74.045
42.075,155.451,81.107
123.148,156.115,73.965
120.246,35.006,62.775
15.534,97.751,74.849
20.453,84.979,69.710
104.050,122.932,35.808
99.928,95.001,11.131
135.004,0.201,100.457
141.437,44.789,68.498
96.669,16.271,74.036
101.537,64.758,27.765
16.008,-3.011,118.844
175.089,79.062,85.807
19.458,175.029,110.467
38.804,164.855,90.674
59.195,35.065,62.977
75.080,80.892,17.467
175.790,77.303,86.743
3.361,156.299,109.078
181.797,164.666,118.341
61.259,184.839,99.089
180.197,75.004,91.454
44.970,20.547,82.767
17.134,164.097,103.907
43.173,43.865,65.726
-4.383,62.407,98.317
24.959,100.641,65.887
84.844,61.240,29.219
4.629,38.111,99.890
180.082,4.999,123.870
96.012,123.015,33.558
123.317,176.259,92.472
-1.503,35.231,106.628
24.720,98.351,65.793
117.504,35.668,60.909
56.225,183.278,99.195
64.185,162.736,77.171
98.804,155.145,65.736
36.417,123.488,63.169
141.960,55.400,62.443
96.547,156.384,66.704
63.357,96.295,27.358
84.871,38.870,51.388
164.029,37.040,91.040
164.901,60.992,80.340
180.381,124.985,96.932
97.518,135.660,46.274
100.971,-4.905,95.543
21.114,164.874,101.727
39.752,164.994,90.258
20.484,64.977,73.867
62.309,164.435,79.409
1.559,44.751,99.330
76.039,163.051,74.366
124.810,101.364,36.635
23.994,103.007,67.256
118.148,84.644,28.672
158.572,4.792,109.388
180.870,35.076,106.196
-4.175,17.249,118.991
41.534,115.241,54.627
17.788,144.484,90.444
41.914,84.619,48.368
15.560,177.701,115.019
122.103,4.536,91.304
161.548,155.246,96.841
23.674,63.392,71.449
81.116,15.126,75.401
4.376,2.418,122.472
18.017,164.590,103.643
39.012,-4.901,107.726
162.048,135.439,85.193
118.054,95.394,28.585
99.308,144.952,55.734
96.100,123.129,33.686
18.466,135.241,84.622
184.644,178.147,129.345
180.072,164.999,117.221
75.884,42.839,49.227
83.921,183.102,93.295
80.007,75.000,18.017
176.755,43.804,98.306
119.637,95.013,30.075
164.737,141.600,90.833
95.908,97.127,9.266
64.759,121.534,40.377
102.602,135.730,47.436
164.986,19.622,102.855
16.668,123.728,80.698
75.619,182.410,93.516
144.788,141.440,75.163
175.104,1.014,123.146
181.838,84.650,92.012
55.643,97.548,35.158
62.222,155.521,71.155
143.940,163.078,90.837
-1.112,-4.875,131.529
78.870,115.129,27.473
63.440,96.371,27.295
57.511,164.336,81.115
-0.340,104.988,91.556
75.394,118.054,31.617
155.952,17.066,98.347
4.463,22.254,109.103
124.258,177.379,93.857
104.591,38.019,53.999
2.067,144.553,103.462
55.077,-0.876,97.352
184.583,121.998,99.866
35.784,2.688,102.769
15.603,82.380,74.769
55.649,22.464,75.765
95.617,117.593,28.159
77.954,44.562,47.007
-2.490,75.664,93.577
81.425,24.793,65.770
122.284,44.448,55.846
60.128,175.002,90.088
161.683,35.292,90.192
55.608,137.611,58.720
138.360,24.723,81.253
44.886,41.061,66.551
76.971,176.022,86.996
101.319,75.177,18.664
44.891,138.960,66.558
101.476,55.223,36.631
123.774,63.279,43.083
55.786,137.308,58.370
56.707,103.763,36.007
123.705,176.643,92.971
95.180,118.670,29.133
115.100,60.994,38.373
141.028,155.107,82.729
24.996,100.200,65.781
21.688,95.293,68.498
98.014,44.589,46.120
184.582,98.000,94.938
63.656,96.590,27.137
175.018,100.424,85.672
19.565,55.019,78.629
55.356,161.852,79.757
2.172,115.496,91.435
124.824,-1.316,97.741
118.104,-4.627,98.721
55.028,60.526,45.724
80.011,35.000,55.900
138.447,144.753,73.118
22.833,24.120,94.072
102.258,15.539,75.470
135.002,39.874,67.378
81.057,144.887,55.604
162.165,15.493,103.741
183.391,-3.675,132.291
77.667,-4.422,95.226
23.078,-3.941,115.333
-2.995,55.996,99.001
120.103,175.001,90.177
138.165,15.349,88.854
175.074,179.141,123.232
135.775,122.674,56.253
22.745,24.179,94.094
102.156,4.511,86.355
122.201,115.510,41.093
102.857,44.104,47.672
81.761,35.320,55.298
155.205,101.418,66.215
84.307,37.460,52.850
35.193,98.625,55.463
184.976,20.488,117.713
-4.545,-2.085,131.968
116.055,3.071,90.758
164.150,82.789,74.518
156.687,103.745,68.106
115.674,117.493,37.626
64.971,60.536,38.651
97.524,4.344,85.992
182.057,115.443,95.525
175.663,42.488,97.975
83.342,16.281,74.021
115.048,140.692,56.547
161.202,144.853,89.894
55.247,21.553,76.759
99.153,115.072,26.693
155.277,18.358,96.937
122.438,135.635,55.997
3.702,116.640,90.297
124.975,0.504,96.097
157.052,55.962,75.215
23.901,-3.127,114.193
164.344,17.523,103.842
138.025,164.593,88.723
3.700,143.362,101.447
75.049,140.699,52.849
122.422,64.374,41.343
117.977,4.572,89.901
95.555,117.711,28.262
177.219,124.155,93.684
175.034,139.422,98.366
157.567,164.368,100.488
64.507,102.165,28.229
64.951,159.305,73.683
63.909,43.117,53.648
16.954,123.965,80.539
119.348,155.043,71.361
75.028,19.471,72.100
159.594,104.984,71.206
64.657,181.819,95.244
75.452,2.077,89.119
35.019,19.567,89.343
42.794,144.146,71.820
15.315,61.747,79.834
177.513,135.663,98.724
103.289,23.766,67.561
82.602,75.730,16.069
140.766,24.941,82.536
101.372,175.192,85.946
64.952,180.688,94.075
-2.621,-4.258,132.138
175.610,57.607,91.552
184.182,177.260,128.403
24.004,82.995,66.349
24.567,2.036,109.624
122.986,115.989,42.006
35.000,180.036,105.493
97.190,175.864,86.163
184.066,157.091,115.553
155.173,178.696,110.074
40.917,-4.915,106.850
55.524,62.228,44.258
44.914,79.079,46.373
35.001,180.120,105.564
75.201,18.595,72.922
136.481,36.448,70.926
123.673,163.393,80.753
38.644,24.813,82.979
24.963,119.396,71.353
97.020,-4.015,94.282
135.088,39.066,68.038
180.658,95.043,90.816
24.427,82.325,66.003
184.998,160.142,118.099
99.258,84.945,10.566
124.486,17.793,80.031
21.067,135.115,82.367
85.000,100.036,11.201
37.116,84.084,53.197
4.227,57.330,91.768
136.070,143.091,70.302
95.459,62.093,28.443
118.920,115.118,38.316
64.442,182.295,95.760
24.656,118.177,71.142
136.026,96.966,46.567
15.255,61.576,79.951
44.261,117.384,53.292
15.286,58.333,81.132
183.701,23.362,114.998
55.659,137.518,58.614
135.135,98.848,46.011
163.901,63.128,78.653
155.123,61.104,71.265
164.667,18.207,103.599
135.056,40.749,66.767
57.969,115.431,40.882
75.015,179.619,90.857
16.268,56.672,80.899
142.355,64.411,58.292
122.902,24.072,73.694
59.307,175.048,90.407
95.301,21.709,68.501
103.576,56.506,36.152
184.630,178.111,129.310
3.143,136.111,98.320
141.570,164.747,90.818
157.668,144.423,86.850
138.683,155.177,81.359
157.853,55.485,76.145
42.371,184.402,105.725
36.250,63.308,59.998
36.281,183.342,107.683
145.000,99.992,55.918
124.996,40.210,60.872
124.949,99.290,36.180
184.186,157.265,115.751
63.733,103.326,29.436
179.819,115.003,93.251
141.969,135.404,69.021
138.849,35.134,73.476
